fixed_gene	fixed_enzyme	ground_relation
320634	1.13.99.1	function(g320634,ec_1_13_99_1)
320634	2.3.2.-	function(g320634,ec_2_3_2)
320634	2.7.1.134	function(g320634,ec_2_7_1_134)
320634	2.7.1.140	function(g320634,ec_2_7_1_140)
320634	2.7.1.151	function(g320634,ec_2_7_1_151)
320634	2.7.1.153	function(g320634,ec_2_7_1_153)
320634	2.7.1.158	function(g320634,ec_2_7_1_158)
320634	2.7.1.159	function(g320634,ec_2_7_1_159)
320634	2.7.4.-	function(g320634,ec_2_7_4)
320634	2.7.4.21	function(g320634,ec_2_7_4_21)
320634	2.7.4.24	function(g320634,ec_2_7_4_24)
320634	3.1.3.-	function(g320634,ec_3_1_3)
320634	3.1.3.62	function(g320634,ec_3_1_3_62)
320634	3.1.3.80	function(g320634,ec_3_1_3_80)
320634	3.4.21.-	function(g320634,ec_3_4_21)
320634	3.6.1.52	function(g320634,ec_3_6_1_52)
320634	3.6.1.61	function(g320634,ec_3_6_1_61)
320634	5.5.1.4	function(g320634,ec_5_5_1_4)
327655	1.13.99.1	function(g327655,ec_1_13_99_1)
327655	2.3.2.-	function(g327655,ec_2_3_2)
327655	2.7.1.134	function(g327655,ec_2_7_1_134)
327655	2.7.1.140	function(g327655,ec_2_7_1_140)
327655	2.7.1.151	function(g327655,ec_2_7_1_151)
327655	2.7.1.153	function(g327655,ec_2_7_1_153)
327655	2.7.1.158	function(g327655,ec_2_7_1_158)
327655	2.7.1.159	function(g327655,ec_2_7_1_159)
327655	2.7.4.-	function(g327655,ec_2_7_4)
327655	2.7.4.21	function(g327655,ec_2_7_4_21)
327655	3.1.3.-	function(g327655,ec_3_1_3)
327655	3.1.3.16	function(g327655,ec_3_1_3_16)
327655	3.1.3.36	function(g327655,ec_3_1_3_36)
327655	3.1.3.48	function(g327655,ec_3_1_3_48)
327655	3.1.3.56	function(g327655,ec_3_1_3_56)
327655	3.1.3.57	function(g327655,ec_3_1_3_57)
327655	3.1.3.62	function(g327655,ec_3_1_3_62)
327655	3.1.3.64	function(g327655,ec_3_1_3_64)
327655	3.1.3.66	function(g327655,ec_3_1_3_66)
327655	3.1.3.67	function(g327655,ec_3_1_3_67)
327655	3.1.3.80	function(g327655,ec_3_1_3_80)
327655	3.1.3.86	function(g327655,ec_3_1_3_86)
327655	3.4.21.-	function(g327655,ec_3_4_21)
327655	3.6.1.52	function(g327655,ec_3_6_1_52)
327655	3.6.1.61	function(g327655,ec_3_6_1_61)
327655	5.5.1.4	function(g327655,ec_5_5_1_4)
361632	1.13.99.1	function(g361632,ec_1_13_99_1)
361632	2.3.2.-	function(g361632,ec_2_3_2)
361632	2.7.1.134	function(g361632,ec_2_7_1_134)
361632	2.7.1.140	function(g361632,ec_2_7_1_140)
361632	2.7.1.151	function(g361632,ec_2_7_1_151)
361632	2.7.1.158	function(g361632,ec_2_7_1_158)
361632	2.7.1.159	function(g361632,ec_2_7_1_159)
361632	2.7.4.-	function(g361632,ec_2_7_4)
361632	2.7.4.21	function(g361632,ec_2_7_4_21)
361632	2.7.4.24	function(g361632,ec_2_7_4_24)
361632	3.1.3.-	function(g361632,ec_3_1_3)
361632	3.1.3.16	function(g361632,ec_3_1_3_16)
361632	3.1.3.36	function(g361632,ec_3_1_3_36)
361632	3.1.3.48	function(g361632,ec_3_1_3_48)
361632	3.1.3.56	function(g361632,ec_3_1_3_56)
361632	3.1.3.57	function(g361632,ec_3_1_3_57)
361632	3.1.3.62	function(g361632,ec_3_1_3_62)
361632	3.1.3.64	function(g361632,ec_3_1_3_64)
361632	3.1.3.66	function(g361632,ec_3_1_3_66)
361632	3.1.3.67	function(g361632,ec_3_1_3_67)
361632	3.1.3.80	function(g361632,ec_3_1_3_80)
361632	3.1.3.86	function(g361632,ec_3_1_3_86)
361632	3.4.21.-	function(g361632,ec_3_4_21)
361632	3.6.1.52	function(g361632,ec_3_6_1_52)
361632	3.6.1.61	function(g361632,ec_3_6_1_61)
361632	5.5.1.4	function(g361632,ec_5_5_1_4)
362524	1.13.99.1	function(g362524,ec_1_13_99_1)
362524	2.3.2.-	function(g362524,ec_2_3_2)
362524	2.7.1.134	function(g362524,ec_2_7_1_134)
362524	2.7.1.140	function(g362524,ec_2_7_1_140)
362524	2.7.1.151	function(g362524,ec_2_7_1_151)
362524	2.7.1.153	function(g362524,ec_2_7_1_153)
362524	2.7.1.158	function(g362524,ec_2_7_1_158)
362524	2.7.1.159	function(g362524,ec_2_7_1_159)
362524	2.7.4.-	function(g362524,ec_2_7_4)
362524	2.7.4.21	function(g362524,ec_2_7_4_21)
362524	2.7.4.24	function(g362524,ec_2_7_4_24)
362524	3.1.3.-	function(g362524,ec_3_1_3)
362524	3.1.3.16	function(g362524,ec_3_1_3_16)
362524	3.1.3.36	function(g362524,ec_3_1_3_36)
362524	3.1.3.56	function(g362524,ec_3_1_3_56)
362524	3.1.3.57	function(g362524,ec_3_1_3_57)
362524	3.1.3.62	function(g362524,ec_3_1_3_62)
362524	3.1.3.64	function(g362524,ec_3_1_3_64)
362524	3.1.3.66	function(g362524,ec_3_1_3_66)
362524	3.1.3.67	function(g362524,ec_3_1_3_67)
362524	3.1.3.80	function(g362524,ec_3_1_3_80)
362524	3.1.3.86	function(g362524,ec_3_1_3_86)
362524	3.4.21.-	function(g362524,ec_3_4_21)
362524	3.6.1.52	function(g362524,ec_3_6_1_52)
362524	3.6.1.61	function(g362524,ec_3_6_1_61)
362524	5.5.1.4	function(g362524,ec_5_5_1_4)
3628	1.13.99.1	function(g3628,ec_1_13_99_1)
3628	2.3.2.-	function(g3628,ec_2_3_2)
3628	2.7.1.134	function(g3628,ec_2_7_1_134)
3628	2.7.1.140	function(g3628,ec_2_7_1_140)
3628	2.7.1.151	function(g3628,ec_2_7_1_151)
3628	2.7.1.153	function(g3628,ec_2_7_1_153)
3628	2.7.1.158	function(g3628,ec_2_7_1_158)
3628	2.7.1.159	function(g3628,ec_2_7_1_159)
3628	2.7.4.-	function(g3628,ec_2_7_4)
3628	2.7.4.21	function(g3628,ec_2_7_4_21)
3628	2.7.4.24	function(g3628,ec_2_7_4_24)
3628	3.1.3.-	function(g3628,ec_3_1_3)
3628	3.1.3.16	function(g3628,ec_3_1_3_16)
3628	3.1.3.56	function(g3628,ec_3_1_3_56)
3628	3.1.3.64	function(g3628,ec_3_1_3_64)
3628	3.1.3.66	function(g3628,ec_3_1_3_66)
3628	3.1.3.67	function(g3628,ec_3_1_3_67)
3628	3.1.3.80	function(g3628,ec_3_1_3_80)
3628	3.1.3.86	function(g3628,ec_3_1_3_86)
3628	3.4.21.-	function(g3628,ec_3_4_21)
3628	3.6.1.52	function(g3628,ec_3_6_1_52)
3628	3.6.1.61	function(g3628,ec_3_6_1_61)
3628	5.5.1.4	function(g3628,ec_5_5_1_4)
3631	1.13.99.1	function(g3631,ec_1_13_99_1)
3631	2.3.2.-	function(g3631,ec_2_3_2)
3631	2.7.1.134	function(g3631,ec_2_7_1_134)
3631	2.7.1.140	function(g3631,ec_2_7_1_140)
3631	2.7.1.151	function(g3631,ec_2_7_1_151)
3631	2.7.1.153	function(g3631,ec_2_7_1_153)
3631	2.7.1.158	function(g3631,ec_2_7_1_158)
3631	2.7.1.159	function(g3631,ec_2_7_1_159)
3631	2.7.4.-	function(g3631,ec_2_7_4)
3631	2.7.4.21	function(g3631,ec_2_7_4_21)
3631	2.7.4.24	function(g3631,ec_2_7_4_24)
3631	3.1.3.-	function(g3631,ec_3_1_3)
3631	3.1.3.16	function(g3631,ec_3_1_3_16)
